CustomerID,CustomerName,Gender,AgeGroup,Country,City,MembershipTier,SignupDate
8851,Fan_08851,Non-binary,Under 18,Thailand,International City,Premium/Lounge,2021-03-13
8852,Fan_08852,Male,25-34,Ireland,International City,Non-Member,2022-11-17
8853,Fan_08853,Female,45-54,UK,Liverpool,Full Member,2024-12-03
8854,Fan_08854,Non-binary,45-54,China,International City,Full Member,2020-10-19
8855,Fan_08855,Non-binary,18-24,UK,Liverpool,Non-Member,2022-08-14
8856,Fan_08856,Non-binary,Under 18,UK,London,Non-Member,2023-10-24
8857,Fan_08857,Non-binary,35-44,UK,London,Premium/Lounge,2021-08-13
8858,Fan_08858,Male,25-34,UK,London,Red Member,2023-11-12
8859,Fan_08859,Male,45-54,UK,Liverpool,Non-Member,2020-12-06
8860,Fan_08860,Female,45-54,USA,International City,Non-Member,2024-07-30
8861,Fan_08861,Male,Under 18,Norway,International City,Non-Member,2021-07-09
8862,Fan_08862,Female,25-34,UK,Liverpool,Non-Member,2024-02-01
8863,Fan_08863,Female,55+,UK,London,Red Member,2021-08-29
8864,Fan_08864,Non-binary,25-34,UK,Liverpool,Non-Member,2022-02-17
8865,Fan_08865,Non-binary,55+,UK,London,Non-Member,2021-02-24
8866,Fan_08866,Female,25-34,UK,London,Non-Member,2023-07-28
8867,Fan_08867,Male,55+,UK,London,Non-Member,2020-02-26
8868,Fan_08868,Male,18-24,UK,London,Junior Member,2022-04-03
8869,Fan_08869,Non-binary,18-24,Ireland,International City,Non-Member,2024-05-24
8870,Fan_08870,Male,18-24,UK,London,Non-Member,2023-10-14
8871,Fan_08871,Non-binary,35-44,UK,London,Red Member,2023-09-01
8872,Fan_08872,Female,18-24,UK,Liverpool,Full Member,2021-06-27
8873,Fan_08873,Male,25-34,Australia,International City,Premium/Lounge,2022-05-19
8874,Fan_08874,Female,Under 18,UK,London,Junior Member,2021-10-02
8875,Fan_08875,Non-binary,45-54,Australia,International City,Junior Member,2023-06-05
8876,Fan_08876,Male,35-44,UK,London,Junior Member,2020-06-23
8877,Fan_08877,Female,25-34,Egypt,International City,Red Member,2021-03-05
8878,Fan_08878,Female,45-54,USA,International City,Non-Member,2022-04-02
8879,Fan_08879,Male,55+,Egypt,International City,Full Member,2023-07-03
8880,Fan_08880,Male,25-34,UK,London,Full Member,2023-04-03
8881,Fan_08881,Female,Under 18,Ireland,International City,Non-Member,2024-06-24
8882,Fan_08882,Female,45-54,UK,London,Red Member,2023-04-29
8883,Fan_08883,Non-binary,Under 18,UK,Liverpool,Junior Member,2021-02-26
8884,Fan_08884,Non-binary,55+,Australia,International City,Red Member,2024-11-28
8885,Fan_08885,Male,45-54,Ireland,International City,Red Member,2020-03-02
8886,Fan_08886,Female,25-34,UK,London,Non-Member,2024-11-22
8887,Fan_08887,Non-binary,55+,Norway,International City,Red Member,2020-06-29
8888,Fan_08888,Non-binary,55+,Thailand,International City,Red Member,2024-07-13
8889,Fan_08889,Female,18-24,UK,London,Red Member,2021-01-05
8890,Fan_08890,Female,35-44,UK,Liverpool,Red Member,2022-09-15
8891,Fan_08891,Female,45-54,UK,London,Red Member,2021-06-25
8892,Fan_08892,Male,Under 18,Thailand,International City,Non-Member,2022-05-24
8893,Fan_08893,Male,35-44,UK,Liverpool,Non-Member,2022-03-02
8894,Fan_08894,Non-binary,45-54,Egypt,International City,Non-Member,2022-03-10
8895,Fan_08895,Male,55+,UK,Liverpool,Junior Member,2022-07-25
8896,Fan_08896,Male,35-44,UK,Liverpool,Red Member,2023-04-30
8897,Fan_08897,Non-binary,25-34,UK,Liverpool,Full Member,2024-11-07
8898,Fan_08898,Female,Under 18,UK,Liverpool,Full Member,2020-07-25
8899,Fan_08899,Female,Under 18,UK,London,Red Member,2020-11-17
8900,Fan_08900,Female,55+,UK,London,Non-Member,2023-05-20
8901,Fan_08901,Male,Under 18,USA,International City,Premium/Lounge,2022-06-08
8902,Fan_08902,Non-binary,18-24,UK,Liverpool,Non-Member,2024-09-21
8903,Fan_08903,Non-binary,25-34,Ireland,International City,Red Member,2020-03-04
8904,Fan_08904,Non-binary,18-24,USA,International City,Red Member,2020-10-05
8905,Fan_08905,Male,55+,UK,Liverpool,Red Member,2021-08-30
8906,Fan_08906,Female,Under 18,UK,London,Non-Member,2020-09-26
8907,Fan_08907,Male,55+,UK,London,Junior Member,2023-11-19
8908,Fan_08908,Non-binary,25-34,China,International City,Non-Member,2023-10-12
8909,Fan_08909,Non-binary,45-54,Ireland,International City,Red Member,2021-06-13
8910,Fan_08910,Female,45-54,UK,Liverpool,Full Member,2022-01-02
8911,Fan_08911,Male,35-44,UK,Liverpool,Non-Member,2024-05-29
8912,Fan_08912,Non-binary,25-34,Norway,International City,Full Member,2022-04-28
8913,Fan_08913,Female,25-34,China,International City,Non-Member,2023-05-23
8914,Fan_08914,Non-binary,25-34,Australia,International City,Junior Member,2023-06-30
8915,Fan_08915,Non-binary,45-54,UK,Liverpool,Non-Member,2020-12-20
8916,Fan_08916,Non-binary,18-24,USA,International City,Junior Member,2020-08-11
8917,Fan_08917,Non-binary,25-34,Norway,International City,Junior Member,2024-01-30
8918,Fan_08918,Male,35-44,Ireland,International City,Junior Member,2020-08-06
8919,Fan_08919,Male,18-24,Egypt,International City,Non-Member,2023-10-30
8920,Fan_08920,Male,18-24,UK,Liverpool,Full Member,2021-03-03
8921,Fan_08921,Non-binary,18-24,USA,International City,Red Member,2022-03-04
8922,Fan_08922,Female,55+,UK,Liverpool,Non-Member,2024-04-18
8923,Fan_08923,Female,Under 18,Australia,International City,Non-Member,2024-01-31
8924,Fan_08924,Female,Under 18,UK,London,Non-Member,2020-11-30
8925,Fan_08925,Female,18-24,Egypt,International City,Red Member,2020-06-11
8926,Fan_08926,Female,Under 18,UK,Liverpool,Non-Member,2023-12-19
8927,Fan_08927,Non-binary,18-24,UK,Liverpool,Non-Member,2022-09-03
8928,Fan_08928,Non-binary,25-34,China,International City,Junior Member,2023-07-27
8929,Fan_08929,Male,45-54,UK,Liverpool,Junior Member,2020-10-03
8930,Fan_08930,Female,35-44,USA,International City,Red Member,2024-06-15
8931,Fan_08931,Non-binary,18-24,UK,London,Red Member,2023-12-02
8932,Fan_08932,Male,55+,UK,London,Red Member,2021-01-31
8933,Fan_08933,Male,55+,China,International City,Red Member,2022-12-01
8934,Fan_08934,Non-binary,45-54,UK,Liverpool,Non-Member,2020-06-12
8935,Fan_08935,Male,18-24,UK,London,Red Member,2020-01-03
8936,Fan_08936,Female,18-24,Norway,International City,Non-Member,2021-06-11
8937,Fan_08937,Non-binary,25-34,UK,Liverpool,Junior Member,2022-12-04
8938,Fan_08938,Non-binary,55+,UK,Liverpool,Red Member,2024-06-06
8939,Fan_08939,Female,Under 18,UK,London,Red Member,2021-12-31
8940,Fan_08940,Male,Under 18,Norway,International City,Non-Member,2021-12-30
8941,Fan_08941,Non-binary,45-54,UK,London,Non-Member,2020-05-14
8942,Fan_08942,Female,18-24,Egypt,International City,Non-Member,2023-09-24
8943,Fan_08943,Female,Under 18,Egypt,International City,Red Member,2023-06-29
8944,Fan_08944,Female,35-44,UK,Liverpool,Non-Member,2020-08-03
8945,Fan_08945,Male,25-34,UK,Liverpool,Non-Member,2024-02-28
8946,Fan_08946,Male,18-24,UK,Liverpool,Junior Member,2023-11-14
8947,Fan_08947,Non-binary,25-34,USA,International City,Full Member,2023-08-01
8948,Fan_08948,Male,45-54,Australia,International City,Non-Member,2022-04-23
8949,Fan_08949,Non-binary,Under 18,Egypt,International City,Non-Member,2023-05-29
8950,Fan_08950,Male,Under 18,UK,Liverpool,Full Member,2023-09-03
8951,Fan_08951,Female,Under 18,Ireland,International City,Non-Member,2024-03-22
8952,Fan_08952,Female,25-34,UK,Liverpool,Non-Member,2021-05-17
8953,Fan_08953,Non-binary,55+,Thailand,International City,Red Member,2023-03-13
8954,Fan_08954,Male,18-24,USA,International City,Non-Member,2021-03-05
8955,Fan_08955,Non-binary,45-54,UK,Liverpool,Red Member,2024-01-17
8956,Fan_08956,Female,Under 18,USA,International City,Red Member,2022-01-08
8957,Fan_08957,Non-binary,Under 18,USA,International City,Non-Member,2020-12-08
8958,Fan_08958,Non-binary,45-54,UK,London,Red Member,2020-04-26
8959,Fan_08959,Male,45-54,USA,International City,Non-Member,2020-05-17
8960,Fan_08960,Female,Under 18,USA,International City,Non-Member,2024-06-16
8961,Fan_08961,Female,Under 18,China,International City,Non-Member,2020-02-19
8962,Fan_08962,Non-binary,45-54,UK,Liverpool,Red Member,2022-10-07
8963,Fan_08963,Female,45-54,Ireland,International City,Junior Member,2024-05-19
8964,Fan_08964,Female,25-34,Norway,International City,Junior Member,2023-01-13
8965,Fan_08965,Male,45-54,UK,Liverpool,Red Member,2023-03-23
8966,Fan_08966,Male,25-34,China,International City,Red Member,2020-03-29
8967,Fan_08967,Female,18-24,UK,Liverpool,Non-Member,2022-03-11
8968,Fan_08968,Non-binary,25-34,USA,International City,Junior Member,2022-03-16
8969,Fan_08969,Non-binary,35-44,UK,Liverpool,Red Member,2020-08-01
8970,Fan_08970,Male,25-34,Egypt,International City,Premium/Lounge,2023-11-13
8971,Fan_08971,Male,55+,UK,London,Full Member,2021-07-07
8972,Fan_08972,Non-binary,25-34,China,International City,Non-Member,2023-10-28
8973,Fan_08973,Female,35-44,Australia,International City,Non-Member,2020-08-05
8974,Fan_08974,Female,25-34,Norway,International City,Full Member,2021-01-31
8975,Fan_08975,Male,45-54,UK,Liverpool,Non-Member,2020-08-06
8976,Fan_08976,Non-binary,35-44,USA,International City,Red Member,2021-06-09
8977,Fan_08977,Non-binary,45-54,UK,Liverpool,Junior Member,2024-12-01
8978,Fan_08978,Female,45-54,Australia,International City,Red Member,2024-02-15
8979,Fan_08979,Female,45-54,Australia,International City,Red Member,2022-07-03
8980,Fan_08980,Male,Under 18,UK,Liverpool,Red Member,2023-08-15
8981,Fan_08981,Female,55+,USA,International City,Non-Member,2022-05-28
8982,Fan_08982,Non-binary,35-44,UK,Liverpool,Full Member,2021-04-28
8983,Fan_08983,Non-binary,35-44,Ireland,International City,Red Member,2023-06-05
8984,Fan_08984,Female,Under 18,UK,London,Non-Member,2020-11-23
8985,Fan_08985,Male,35-44,UK,Liverpool,Junior Member,2021-06-28
8986,Fan_08986,Non-binary,45-54,UK,Liverpool,Non-Member,2021-06-13
8987,Fan_08987,Female,45-54,UK,Liverpool,Non-Member,2021-07-07
8988,Fan_08988,Male,25-34,USA,International City,Non-Member,2022-09-15
8989,Fan_08989,Non-binary,18-24,Ireland,International City,Red Member,2021-12-06
8990,Fan_08990,Female,25-34,UK,Liverpool,Red Member,2024-05-29
8991,Fan_08991,Male,35-44,Thailand,International City,Junior Member,2023-04-22
8992,Fan_08992,Male,55+,UK,Liverpool,Junior Member,2020-11-21
8993,Fan_08993,Male,25-34,Norway,International City,Premium/Lounge,2022-10-13
8994,Fan_08994,Female,35-44,UK,London,Non-Member,2020-05-28
8995,Fan_08995,Male,Under 18,UK,Liverpool,Full Member,2024-05-17
8996,Fan_08996,Non-binary,45-54,UK,Liverpool,Red Member,2024-06-01
8997,Fan_08997,Male,25-34,Thailand,International City,Non-Member,2020-10-17
8998,Fan_08998,Female,18-24,China,International City,Red Member,2024-05-07
8999,Fan_08999,Male,45-54,UK,London,Red Member,2024-05-25
9000,Fan_09000,Male,25-34,China,International City,Red Member,2024-07-19
9001,Fan_09001,Male,35-44,Egypt,International City,Full Member,2023-05-25
9002,Fan_09002,Male,Under 18,UK,Liverpool,Non-Member,2021-07-04
9003,Fan_09003,Male,55+,UK,Liverpool,Red Member,2021-11-23
9004,Fan_09004,Male,18-24,Ireland,International City,Full Member,2022-11-21
9005,Fan_09005,Non-binary,25-34,UK,Liverpool,Full Member,2023-10-23
9006,Fan_09006,Female,55+,Thailand,International City,Red Member,2024-07-29
9007,Fan_09007,Male,35-44,UK,Liverpool,Non-Member,2020-02-20
9008,Fan_09008,Female,35-44,Norway,International City,Non-Member,2024-08-30
9009,Fan_09009,Male,35-44,UK,Liverpool,Non-Member,2020-04-14
9010,Fan_09010,Male,55+,UK,Liverpool,Full Member,2022-09-26
9011,Fan_09011,Female,18-24,UK,Liverpool,Red Member,2023-02-20
9012,Fan_09012,Male,55+,USA,International City,Junior Member,2023-07-28
9013,Fan_09013,Non-binary,35-44,UK,London,Red Member,2021-01-16
9014,Fan_09014,Female,55+,UK,Liverpool,Red Member,2024-06-26
9015,Fan_09015,Non-binary,25-34,UK,Liverpool,Non-Member,2022-02-06
9016,Fan_09016,Female,35-44,Norway,International City,Non-Member,2022-12-08
9017,Fan_09017,Non-binary,55+,UK,London,Red Member,2021-09-21
9018,Fan_09018,Female,45-54,UK,London,Red Member,2021-04-23
9019,Fan_09019,Male,25-34,Ireland,International City,Non-Member,2024-01-26
9020,Fan_09020,Non-binary,45-54,China,International City,Red Member,2022-08-20
9021,Fan_09021,Non-binary,25-34,UK,Liverpool,Junior Member,2023-03-17
9022,Fan_09022,Male,18-24,UK,London,Non-Member,2024-01-01
9023,Fan_09023,Non-binary,45-54,UK,Liverpool,Non-Member,2020-09-08
9024,Fan_09024,Male,Under 18,UK,Liverpool,Red Member,2023-12-01
9025,Fan_09025,Male,55+,UK,London,Junior Member,2020-01-14
9026,Fan_09026,Non-binary,25-34,UK,Liverpool,Premium/Lounge,2021-12-20
9027,Fan_09027,Female,35-44,USA,International City,Non-Member,2022-01-14
9028,Fan_09028,Female,Under 18,Australia,International City,Junior Member,2022-08-09
9029,Fan_09029,Non-binary,35-44,Ireland,International City,Red Member,2020-01-15
9030,Fan_09030,Non-binary,45-54,UK,London,Non-Member,2023-03-27
9031,Fan_09031,Female,55+,UK,Liverpool,Junior Member,2021-09-27
9032,Fan_09032,Female,35-44,UK,Liverpool,Junior Member,2022-07-10
9033,Fan_09033,Female,25-34,China,International City,Red Member,2024-01-13
9034,Fan_09034,Female,35-44,USA,International City,Non-Member,2022-09-11
9035,Fan_09035,Male,45-54,USA,International City,Red Member,2020-09-14
9036,Fan_09036,Non-binary,25-34,UK,Liverpool,Full Member,2020-10-13
9037,Fan_09037,Female,25-34,Thailand,International City,Red Member,2021-10-18
9038,Fan_09038,Female,Under 18,UK,London,Non-Member,2023-03-19
9039,Fan_09039,Non-binary,45-54,Thailand,International City,Red Member,2022-12-19
9040,Fan_09040,Non-binary,35-44,UK,Liverpool,Non-Member,2022-08-16
9041,Fan_09041,Female,18-24,UK,London,Non-Member,2020-01-11
9042,Fan_09042,Male,55+,USA,International City,Junior Member,2023-02-08
9043,Fan_09043,Female,45-54,UK,Liverpool,Non-Member,2023-05-03
9044,Fan_09044,Female,55+,Egypt,International City,Non-Member,2023-08-14
9045,Fan_09045,Female,55+,Egypt,International City,Non-Member,2020-03-12
9046,Fan_09046,Female,18-24,UK,London,Non-Member,2022-04-29
9047,Fan_09047,Male,45-54,USA,International City,Non-Member,2021-05-18
9048,Fan_09048,Male,25-34,UK,Liverpool,Non-Member,2020-04-23
9049,Fan_09049,Non-binary,18-24,UK,London,Full Member,2024-08-07
9050,Fan_09050,Male,Under 18,UK,London,Non-Member,2020-08-17
9051,Fan_09051,Female,55+,Egypt,International City,Non-Member,2022-03-31
9052,Fan_09052,Non-binary,25-34,UK,London,Red Member,2022-12-07
9053,Fan_09053,Female,25-34,Norway,International City,Non-Member,2023-11-27
9054,Fan_09054,Non-binary,35-44,UK,London,Non-Member,2021-12-04
9055,Fan_09055,Female,45-54,UK,London,Red Member,2021-06-02
9056,Fan_09056,Non-binary,18-24,UK,Liverpool,Red Member,2020-05-29
9057,Fan_09057,Non-binary,45-54,USA,International City,Non-Member,2023-08-24
9058,Fan_09058,Female,55+,Norway,International City,Non-Member,2023-09-06
9059,Fan_09059,Female,35-44,UK,London,Full Member,2022-06-03
9060,Fan_09060,Male,45-54,UK,Liverpool,Junior Member,2024-07-07
9061,Fan_09061,Female,55+,Thailand,International City,Premium/Lounge,2023-01-05
9062,Fan_09062,Non-binary,25-34,USA,International City,Non-Member,2022-08-08
9063,Fan_09063,Non-binary,18-24,Ireland,International City,Red Member,2023-10-29
9064,Fan_09064,Non-binary,Under 18,UK,Liverpool,Full Member,2023-06-12
9065,Fan_09065,Non-binary,Under 18,China,International City,Premium/Lounge,2024-08-10
9066,Fan_09066,Female,18-24,China,International City,Non-Member,2024-10-28
9067,Fan_09067,Non-binary,25-34,USA,International City,Full Member,2022-08-21
9068,Fan_09068,Non-binary,18-24,USA,International City,Full Member,2021-02-05
9069,Fan_09069,Non-binary,45-54,USA,International City,Non-Member,2020-10-08
9070,Fan_09070,Non-binary,25-34,USA,International City,Non-Member,2022-09-20
9071,Fan_09071,Female,18-24,Thailand,International City,Red Member,2022-09-12
9072,Fan_09072,Non-binary,45-54,Egypt,International City,Non-Member,2020-07-04
9073,Fan_09073,Female,Under 18,UK,London,Full Member,2024-04-03
9074,Fan_09074,Non-binary,25-34,UK,Liverpool,Junior Member,2024-02-26
9075,Fan_09075,Male,Under 18,Australia,International City,Non-Member,2023-01-10
9076,Fan_09076,Female,18-24,Ireland,International City,Non-Member,2020-09-20
9077,Fan_09077,Female,55+,UK,Liverpool,Non-Member,2023-03-17
9078,Fan_09078,Female,55+,UK,Liverpool,Red Member,2020-12-17
9079,Fan_09079,Non-binary,25-34,UK,Liverpool,Red Member,2023-11-11
9080,Fan_09080,Male,35-44,UK,London,Red Member,2022-05-20
9081,Fan_09081,Male,55+,USA,International City,Non-Member,2023-05-17
9082,Fan_09082,Female,Under 18,UK,Liverpool,Red Member,2020-11-14
9083,Fan_09083,Male,35-44,UK,London,Non-Member,2021-10-23
9084,Fan_09084,Male,25-34,UK,Liverpool,Non-Member,2021-04-26
9085,Fan_09085,Female,25-34,UK,Liverpool,Full Member,2024-03-29
9086,Fan_09086,Female,Under 18,Egypt,International City,Junior Member,2021-07-14
9087,Fan_09087,Female,45-54,UK,London,Non-Member,2021-01-23
9088,Fan_09088,Female,Under 18,China,International City,Red Member,2021-07-27
9089,Fan_09089,Non-binary,45-54,UK,London,Non-Member,2024-02-19
9090,Fan_09090,Non-binary,Under 18,UK,Liverpool,Full Member,2023-08-03
9091,Fan_09091,Non-binary,35-44,Egypt,International City,Non-Member,2020-10-13
9092,Fan_09092,Female,18-24,UK,London,Non-Member,2020-02-19
9093,Fan_09093,Male,35-44,Thailand,International City,Red Member,2020-07-16
9094,Fan_09094,Non-binary,18-24,Australia,International City,Non-Member,2023-10-19
9095,Fan_09095,Male,18-24,UK,Liverpool,Premium/Lounge,2024-11-16
9096,Fan_09096,Female,55+,Norway,International City,Full Member,2021-03-27
9097,Fan_09097,Female,25-34,Norway,International City,Red Member,2021-06-10
9098,Fan_09098,Female,Under 18,USA,International City,Red Member,2020-09-17
9099,Fan_09099,Female,35-44,USA,International City,Non-Member,2021-11-22
9100,Fan_09100,Male,25-34,UK,London,Red Member,2020-07-18
9101,Fan_09101,Female,35-44,UK,Liverpool,Non-Member,2021-11-26
9102,Fan_09102,Male,45-54,Australia,International City,Non-Member,2024-06-23
9103,Fan_09103,Non-binary,55+,China,International City,Non-Member,2023-05-28
9104,Fan_09104,Non-binary,Under 18,UK,London,Non-Member,2020-05-21
9105,Fan_09105,Non-binary,Under 18,UK,London,Non-Member,2021-06-05
9106,Fan_09106,Non-binary,Under 18,UK,Liverpool,Red Member,2020-11-18
9107,Fan_09107,Non-binary,55+,Norway,International City,Red Member,2023-06-09
9108,Fan_09108,Female,45-54,Ireland,International City,Non-Member,2021-08-12
9109,Fan_09109,Female,18-24,USA,International City,Non-Member,2023-12-14
9110,Fan_09110,Male,18-24,Egypt,International City,Full Member,2024-11-06
9111,Fan_09111,Male,18-24,Thailand,International City,Red Member,2020-08-17
9112,Fan_09112,Non-binary,Under 18,Australia,International City,Non-Member,2022-06-23
9113,Fan_09113,Non-binary,55+,UK,Liverpool,Red Member,2021-10-07
9114,Fan_09114,Non-binary,Under 18,USA,International City,Non-Member,2024-06-30
9115,Fan_09115,Non-binary,Under 18,UK,London,Red Member,2023-10-11
9116,Fan_09116,Male,55+,UK,Liverpool,Red Member,2024-10-19
9117,Fan_09117,Non-binary,55+,Ireland,International City,Red Member,2023-05-09
9118,Fan_09118,Non-binary,25-34,UK,London,Non-Member,2021-01-23
9119,Fan_09119,Female,18-24,USA,International City,Red Member,2021-06-30
9120,Fan_09120,Male,55+,UK,London,Premium/Lounge,2023-02-27
